,user_id,item_indices_seq,review_titles_seq,review_texts_seq,ratings_seq,helpful_votes_seq,verified_seq
13128,AEQX2E6MBQ3PFE5QVP2IZJVLORXA,[541],['Five Stars'],"['always fast, effortless']",[5],[0],[1]
13129,AEQX6KXXQUQZMQJG5HAQWKHT7HXQ,[328],['TOTAL SCAM'],"[""I paid $100 for a gift card and had this sent to my sister's as a gift. She tried using it at a gas station and it didn't work. She ended up having to drop it off at my house, so I could ship it back to get a refund. Absolutely ridiculous. The card itself was very flimsy and felt fake. I would not trust buying another one ever again. And I buy a ton of products from Amazon.""]",[1],[4],[1]
13130,AEQX6R5DVMJHC5KTJRA7WZ3RNLEQ,[69],['anonymous'],"[""I spent it immediately, got my order promptly and was satisfied with the item.  A nice gift, got exactly what I wanted.  Plus there's an almost limitless selection of choices.""]",[5],[0],[0]
13131,AEQXAPFA77CY2CUY5ZID7WKSWEEQ,[541],['Easy'],['A pleasure to give and get an Amazon gift and gift certificate'],[5],[0],[1]
13132,AEQXDGPQ4RV25LWEZDK2EF3Q2CXQ,[541],['Convenient'],['Worked'],[5],[0],[1]
13133,AEQXDNOP2BTAQTSSZ3B4AJCCJ3YA,[124],['Five Stars'],['great'],[5],[0],[1]
13134,AEQXHGRXVTKBVX4D7VN7PKACJWYA,[541],['Not hard to do'],['Not hard to do'],[5],[0],[1]
13135,AEQXHR65BATDUFQN2LU6POJ5WQNA,[541],['Five Stars'],['100% ok'],[5],[0],[1]
13136,AEQXK2UJH2UP4MYH2CBGUQ4IDKSA,[541],['Would use again'],"['Easy to do, nice feature']",[5],[0],[1]
13137,AEQXLTQBQ7UUK6EV2V36ZFSWBYDQ,[461],['Can’t redeem on an audible account...'],"['Purchased this gift card as a Christmas present. When trying to redeem the gift card, it says the code is invalid. After being on the phone with Audible, they stated that gift cards bought online cannot be redeemed on an audible account. Amazon, you should be ashamed for allowing these to be sold on your website when you know full well they can’t be used.']",[1],[1],[1]
13138,AEQXN3BUID675YR4JBLRQV5Z5S4A,[135],['Wonder Gift'],['Great present for this who have everything'],[5],[0],[1]
13139,AEQXSGWGKBNRRROEEMO2NA77CULA,[541],['Easy to purchase or reload your Gift Card balance'],"[""Easy to purchase or reload your Gift Card balance.  When I want to purchase an e-book or download music, I don't have to pull out my credit card just click the &#34;Buy now with 1 Click&#34; and it is on its way to you.  Fast and Easy.""]",[5],[0],[1]
13140,AEQXSJPNYYGSLQHLT2PD5YEEQYUA,[541],['1st load is 10% savings'],"[""well, initial card load saved me 10%.  I believe after that it's just the normal 5% u should get anyway when using your amazon prime visa.""]",[5],[0],[1]
13141,AEQXTQLSBJFLPBI34TWU2NVE5YSA,[11],['Classy'],['Very nice look'],[5],[0],[1]
13142,AEQXYDOCVMQD32HHHHXBQR45JE7Q,[541],['So easy to use for gifts'],['Whenever I have a special need the money is always there (providing I replenish it of course). This also aids me in keeping within my budget for the months purchases.'],[5],[0],[1]
13143,AEQXYG6SS6WLFU7PL6BRKQHRI5BA,[450],['Excellent'],['One of the best gift cards.'],[5],[0],[1]
13144,AEQXZWWKHYH4FU4DMFE3HRF47KAQ,[541],['Five Stars'],['love it'],[5],[1],[1]
13145,AEQY2GP7INJ6B32QAV6MZNGPFCAQ,[541],['Free money'],['Neutral'],[5],[0],[1]
13146,AEQY42ZQ2SRKALMT2GWGT275FUCA,[101],['Absolutely nice and stress free shopping!!!'],"['These gift card box remind me of the old hallmark fold out cards. The box is festive outside and inside. Fantastic for last minute gifts, hard to buy or in my case no stress shopping in my pjs with a margarita while binge watching TV.  Amazon delivered fast on this item.']",[5],[0],[1]
13147,AEQY45GC2H7LFORLHPBRUFBLML7Q,[541],['nice!'],['but processing so long'],[5],[0],[1]
13148,AEQY6TA2GOUD2OKY2YWQEDFRG75A,[143],['Should be fine'],['Looks as should be.'],[5],[0],[1]
13149,AEQYEK4OEFSXD37GJKYTTLG5BUJA,[541],['Tarjeta de Regalo'],['Lo Máximo'],[5],[0],[1]
13150,AEQYGIL45D76FDRMDFM5GWX5ICPQ,[541],['Five Stars'],['Good deal!'],[5],[0],[1]
13151,AEQYI2HPKCF4QQDUKEVHGOQY6ZAA,[541],['Very useful gift card.'],['Very useful gift card.'],[5],[0],[1]
13152,AEQYIEAFVIW6WX3TAF7IFPWY5NMQ,[101],['Gift'],['My niece loved it.'],[5],[0],[1]
13153,AEQYIF4DFZFGXBBIFDK7YPL4A3GQ,[541],['Seguro'],['Fácil de utilizar y seguro!'],[5],[0],[1]
13154,AEQYLBQVKU2TK4TYCOKYGSYOJZLA,[344],['More decorative than a plain gift card!'],['Cute container'],[5],[0],[1]
13155,AEQYLPD4TLCRDBAA6HDTMRII3CMA,[541],['It’s great!'],['It’s great!'],[5],[0],[1]
13156,AEQYMM2MUOJZ4GBSG2ZYAM7BXSTA,[8],['Gift Card is very convenient'],['Received an amazon gift card. hey what more can you ask with the world of shopping at your finger tips.  I picked out exactly what I wanted and made the purchase easily.'],[4],[0],[0]
13157,AEQYNLR7LCUM64JH2RMY7HJ5C5RA,[541],['Five Stars'],['So easy to use and instant access!'],[5],[0],[1]
13158,AEQYNX33524CI3ZJQEH3APJ364IQ,[541],['Five Stars'],['Easy and convenient!  Really helps with budgeting!'],[5],[0],[1]
13159,AEQYRG3Y35AFZ2C3P2AMJ7GBT6IQ,[541],['Simple and easy'],"['I used a prepaid gift card to reload my account. If you do use the prepaid gift cards, you will have to register it online with the company.  I am presuming it has to look like a regular credit card to Amazon with an address and phone number otherwise it will not reload.  Also the reload was completed in less than the five (5) stated in the email.']",[5],[0],[1]
13160,AEQYSGKLIIP5FIUELF2F7JNWIHGA,[135],['❤️'],['❤️'],[5],[0],[1]
13161,AEQYVGBZBORXLEL2SIBBLIXDO67A,"[754, 754, 754, 754, 754]","['Amazon Gift Card!', 'Amazon Gift Card!', 'Amazon Gift Card!', 'Amazon Gift Card!', 'Amazon Gift Card!']","['Bought a Amazon gift card for a gift for Christmas. Very easy to use and convenient!', 'Bought a Amazon gift card for a gift for Christmas. Very easy to use and convenient!', 'Bought a Amazon gift card for a gift for Christmas. Very easy to use and convenient!', 'Bought a Amazon gift card for a gift for Christmas. Very easy to use and convenient!', 'Bought a Amazon gift card for a gift for Christmas. Very easy to use and convenient!']","[5, 5, 5, 5, 5]","[0, 0, 0, 0, 0]","[1, 1, 1, 1, 1]"
13162,AEQYVMOIBVSQ3QL45QUC2OYUSUAA,[769],['Five Stars'],['Made great stocking stuffers!!'],[5],[0],[1]
13163,AEQYVVPAPESABIKM35ORUCK3IOOA,[541],"[""Works well for it's intended use - Would use again.""]","[""Works well for it's intended use.""]",[5],[0],[1]
13164,AEQYWIAGSZHZWJWZMFJRCTVOH5IQ,[541],['perdi 50'],"['Se presento un problema con la tarjeta y perdi el saldo de gift cards fue anulado. y sin respuesta concreta de amazon, evitare comprarlas mientras pueda']",[1],[0],[1]
13165,AEQYWRPNIVCMGTPQLM2GJZONRFRA,[541],['yes'],['EZ'],[5],[0],[1]
13166,AEQYYOKDM2XLZJCG6IMWOWJ2J6MQ,[450],['Perfectly Easy and Useful'],['Bought this as a gift and it was very well received.'],[5],[0],[1]
13167,AEQZ22FPOF7DNDZWS6XDVJRR3J7A,[915],['Four Stars'],['Everything went as expected.'],[4],[0],[1]
13168,AEQZA63UWO63IFDXJJFP3XHWNHIQ,[541],['Wonderful'],['Great'],[5],[0],[1]
13169,AEQZAP3O34C47T7GXJMM65PUHI5A,[541],['Five Stars'],['very nice'],[5],[0],[1]
13170,AEQZB2PS3SGWAMMZK5NCJSZPBIQQ,[541],['Quick and easy'],['I have reloaded money onto my amazon account many times over the years and have never had an issue with it loading. The longest it has ever taken was maybe 15-20 minutes to show up but other than that it is usually with 5 minutes. Thanks Amazon!'],[5],[0],[1]
13171,AEQZCU4UINJ6GFPVJWWSW6RXP7PQ,[541],['It is normal'],['Normal'],[5],[0],[1]
13172,AEQZHJ42OFQBNNGOZUGOKXCFTBSQ,[541],['Very nice'],['Very nice'],[5],[0],[1]
13173,AEQZIP6Z4KFPMICLZ5A5DKFJFLNA,[541],['Five Stars'],['Perfect system'],[5],[0],[1]
13174,AEQZJAFHCDP4QNCTSCMD3HUH6C7Q,[737],['Perfect gift'],"[""What can I say??.... It's $50 to spend on Amazon! :)""]",[5],[0],[1]
13175,AEQZKHDXA562SQ7ZP72E23PLN7MA,[541],['Question'],['I can not see where the gift card was used!!'],[1],[0],[1]
13176,AEQZKVP6C6WA7ZOVCYVAGQCSMBQQ,[143],['Four Stars'],['it worked'],[4],[0],[1]
13177,AEQZL3Z6QV7BML2CTRGGHCSUONFA,[450],['Amazing gift'],['The $200 gift card was so amazing. I didn’t even know Amazon had gift cards like this. It was awesome very easy. Got to be quick and it was amazing. I would definitely use them again next time.'],[5],[2],[1]
13178,AEQZLHWSTMH5JDGQ6SBJXMNJGGYQ,[541],['Five Stars'],['Reload makes it easy to add money to my account.'],[5],[0],[1]
13179,AEQZMLB56PHLT2MJDXBELZVUJDBA,[89],['Es muy util para hacer las compras.El proceso De pago mucho mas facil.'],['Lo utiliso para hacer Las compras por amazon.'],[5],[2],[1]
13180,AEQZPRCFJZLA74MNR34DTXZTNNRQ,[541],['Five Stars'],['Worked flawlessly.'],[5],[0],[1]
13181,AEQZSHM3GZFHDI3GQPEWJG73ZS7Q,[101],['Can’t go wrong with an Amazon gift card!'],['Who could go wrong with an Amazon gift card!!?! Always a perfect gift and wise choice for any gift.'],[5],[0],[1]
13182,AEQZUB5FIFS3ZN3WXBEVMW3QTEUA,[541],['Easy and useful !!!'],"[""Frequently I receive Visa gift cards (with limited expiration date) for my work.  I used to use them in different places, but always is hard to spend the last small balances.  I decided to transfer the small balances to a Amazon Gift card.  It was very simple.  So, now, I can buy items with that balances (and complete with my credit card).  Evermore, I'm transferring the total balances of new Visa gift cards to Amazon, so I don't worry about the Visa's expiration date.""]",[5],[0],[1]
13183,AER26ODWSULMNFJ3AH2FLSIYQCZQ,[541],['Four Stars'],['pretty easy to do'],[4],[0],[1]
13184,AER2FS5KXR6ASHSY54F3E2FDINUA,[141],['Five Stars'],['Came on time for Christmas and my dad loved it!'],[5],[0],[1]
13185,AER2G5UFXV4ECFLB2OOE2Z73GP7Q,[541],['Makes saving towards purchases easier'],['Use it to save down and purchase at once'],[5],[0],[1]
13186,AER2GECT6CKGDU6IIPQT22NGTR6Q,[541],['fast and quick'],['fast and quick'],[5],[0],[1]
13187,AER2GW5G3K3YGVMK4NNLXS75AEAA,[269],['great gift idea'],['I had this sent to my daughter for her birthday and she loved it.'],[5],[1],[1]
13188,AER2K2LJJOBMW5EUVOVQV2TJ2F7Q,[670],['Fast delivery'],['It came right on time.'],[5],[0],[1]
13189,AER2M72CNOKQFMZ63LX3HKWP4BRQ,[572],['Popular Gift Card'],['Recipient pleased with gift card.'],[5],[0],[1]
13190,AER2NH6AYXCVQ5R7ZAX4CS3L5JQA,[86],['Unhappy'],['Unhappy with shipping time . Card worked great'],[2],[0],[0]
13191,AER2NW4UQNDPWBKK3ZGNCN366ROA,[248],['Already gift wrapped'],['Like the added gift card packaging!'],[5],[0],[1]
13192,AER2X3U7NBPNJJMXWDJYKL7AA2JQ,[541],['Five Stars'],['all ok'],[5],[0],[1]
13193,AER33KRXVDX4WJD2KQIAC6FXA2QQ,[541],['Great for cash rebate cards'],['I used to hate those credit cards you get because of product rebates until I discovered you can use them to load your amazon gift card balance.'],[5],[0],[1]
13194,AER34CJ677RC6EHWTKN254QHSPGA,[89],['Not so easy to do!'],"['I was extremely happy to be able to add my 2 vanilla gift cards to my Amazon account to make a purchase, BUT there was was too many steps for me.']",[3],[0],[1]
13195,AER36YGY2YHUGQMVEOYI6TPGFVAQ,[541],['Five Stars'],['was quickly inserted into my account!'],[5],[0],[1]
13196,AER3B3SKWY3OQ2VBTLA6FCHZGMNA,[135],['Empty card.'],['There’s nothing on this gift card.'],[1],[4],[1]
13197,AER3B4YTKL4ZUBQJ26I7KHGN2MLA,"[541, 101]","['Birthday Gift', 'Buy']","['This is a great way to give a birthday gift to a grand daughter that has everything already.', 'My grand children can buy what they want.']","[5, 5]","[0, 0]","[1, 0]"
13198,AER3DHSDM3CIDIQCMJC5O6IALERA,[541],['Quick and easy.'],['Really fast to do and convenient.'],[5],[0],[1]
13199,AER3DIYUYDYT647237YA4AJMFVDQ,[971],['Adorable'],['It’s adorable! Exactly how pictured.'],[5],[0],[1]
13200,AER3DL52LG55A2CG5YPC26XC7BCA,[541],['reload'],['Gift card reload - nothing else to say'],[3],[1],[1]
13201,AER3MDBSJKN4WG6GBMUX7JIWFMWQ,[541],['$5 bonus to reload was too good to pass up'],"[""Seriously, unless World War III finally happens and all our infrastructure is toast and the only currencies that have any value are MREs and ammo and drugs, Amazon gift cards are basically as good as cash.<br /><br />If someone offered you $105 for the $100 bill in your wallet, you wouldn't have to think too hard about that, would you?<br /><br />Note to Amazon: you can offer me this deal any old time. There's no point in telling my friends because they're all shamelessly addicted to Prime too, but sure, I'll tell my friends too if you like. I mean, FREE MONEY! Yes, please.<br /><br />Okay, so let's say there's no bonus. Would I buy this anyway? Well, no. I might want to buy something that Amazon doesn't offer someday. I don't know what that would be, but I guess it is possible. But, you might still want to buy it. Maybe you have a drug or gambling problem, for example. At the moment you are lucid and in control, but come Friday night you are gonna take any remaining money in your wallet straight to the liquor store or the video poker machine. Forget that, put it here in an Amazon gift card where it's nice and safe. You can thank me later.""]",[5],[2],[1]
13202,AER3MTF5HZKCMR5OKBRHKHTANMKQ,[1031],['Good gift.'],['Good gift.'],[4],[0],[1]
13203,AER3NFMKZAOV3TW5DGALKBFL5YJQ,[89],['🥰'],['🥰'],[5],[0],[1]
13204,AER3TS7ABIF5NLEDUO6P2DDCH4XA,[724],['Gift Card'],['An Amazon gift card is always welcome as a present to friends and family.  They are easy to use and can be used for a large variety of materials.  This is often on the wish list for our family members.'],[5],[0],[1]
13205,AER3VN2HE7KHMI5KFQZWO33MUMWQ,[541],['Five Stars'],['Was easy'],[5],[0],[1]
13206,AER3X5YEP7U2YWWTGY7W35OAWBHQ,[541],['💯'],['Good item'],[5],[0],[1]
13207,AER42T5XWW7ZWXSLO5VJKMDZOFRA,[506],['Beautiful Gift for Christmas'],"['Received these very fast.  Beautifully Gift Boxed and the gift card inside is very bright and pretty.  There is no need for wrapping these items, they are already to give.  I think the recipients will love them.  Thanks so much for a very nice and easy way to give a gift.']",[5],[0],[1]
13208,AER44LHY7TMWIJCDIXT4O5XPL2LA,[89],"[""It's good""]","[""It's ok""]",[5],[0],[1]
13209,AER4BBKVFTXPSM7WDFBZAOCFVWUA,[101],['Five Stars'],['Nice way to give a gift card.'],[5],[0],[1]
13210,AER4GOOWIZZYCEBYN7CDJXGY3HMA,[101],['Well Liked'],['The Gift Cards were Christmas presents for my grandsons.  They were thrilled to received them.'],[5],[0],[1]
13211,AER4HAIBVCKYBLSAIZGJNMXPJJYA,[541],['Five Stars'],['Just about everything with Amazon is so easy to use.  Thank you'],[5],[0],[1]
13212,AER4HNYW6ZA6KN5XOGWNOH2ZXBTQ,[541],['I bought one of these to use as a default ...'],['I bought one of these to use as a default payment instead of storing my card on file.. Amazon will not default to this as a form of payment...'],[1],[1],[1]
13213,AER4JW7Z6ASJLSORZGVPN4YQAYAQ,[101],['Great'],['Christmas gift delivery was great.'],[5],[0],[1]
13214,AER4MENBUGJI2AKEENRB5OBRQ2KQ,[450],['Great Gift'],['Perfect gift for friend or relative who lives out of town'],[5],[0],[1]
13215,AER4MWDOHLIQQR54UF7NWTC6A2YQ,[670],['Five Stars'],['great gift for someone who has everything'],[5],[0],[1]
13216,AER4N4RUHB7WV7MAHS75V5J4J4UA,[989],['Fantastic'],['Always a great gift.  My grandson always request it'],[5],[0],[1]
13217,AER4QZQSQUPRGEPQ7L74HO4GS5AA,[101],['As expected lol'],['Nice'],[5],[0],[1]
13218,AER4R5ZOFEVNJEGG247EBWUGLQ6Q,[541],['Five Stars'],['Worked great thanks'],[5],[0],[1]
13219,AER4SCJRYA6JLVLA5IRLFYTB4BNQ,[737],['amazon best place to shop and convenient'],['I love amazon Gift card'],[5],[0],[1]
13220,AER4UVNLDEBVBNPFXQRFA7FWHPSQ,[541],['Easy!'],"[""Easy and seamless.Great to use when you don't want to use credit/debit card or your checking account.Find this a perfect way to keep track of my Amazon spending.""]",[5],[0],[1]
13221,AER4VB76B7HN2CTRJMXP7ZXJZS5A,[541],['Easy and repeatable'],"[""Loading a balance onto a &#34;gift card&#34; was easy and takes the waiting out of making a purchase payment. I personally didn't like the &#34;wait till it ships to charge you&#34; aspect of buying. If I have the money to buy something, take it. Moving the funds to a gift card means it's basically paid for.""]",[4],[1],[1]
13222,AER4XNYBKXQ67FLO7PGMQPFYGZPQ,[89],['Ridiculous'],['So much hassle to add a gift card.'],[1],[0],[1]
13223,AER527N55TWFVLCV2BQYRHX364WQ,[541],['Five Stars'],['Loved it!!'],[5],[0],[1]
13224,AER53GUBX5WDV72DQXI744IO4PRQ,[541],['Five Stars'],['all easy'],[5],[0],[1]
13225,AER54JJXEBMMWZRRZVWAO7ESNALQ,[541],['Worth the bonus.'],['Reloaded gift card and got bonus money.'],[5],[0],[1]
13226,AER56KQW2GS45UKFUEPCLRCQ5ARA,[101],['Always a perfect gift'],['My husband (Mr.-Impossible-To-Buy-For) is ALWAYS happy to receive an Amazon gift card. This was an especially nice way to give it for Christmas. He was spending it before 12/26!'],[5],[0],[1]
13227,AER57GYQWWVJFANUQHAUSOFZNVFQ,[135],['Makes a great gift for younger generation!'],['great gift!'],[5],[0],[1]
13228,AER5D3Y3B3VBDJHIBHSAYGHTFLOQ,[540],"[""Don't trust the shipping""]","[""Bought this as a Christmas gift for my son's teacher and it took almost a full week to arrive, too late to give it to her. I was willing to pay extra for 1-day shipping to make sure it arrived quickly and was pleasantly surprised to see that it came with free 1-day shipping. Next time I'll buy an e-gift card and print it off myself.""]",[3],[1],[1]
13229,AER5DYR5OVJTUNXOZRNGXUZONF4A,[541],['Perfect'],['Very useful'],[5],[0],[1]
13230,AER5GZWPF43B67AIC2LD2PS4I6CQ,[541],['You won’t get funds right away!!!!!'],"['I didn’t get instant credit, takes a day to get funds , !!!!! WHY??????  Upset me']",[5],[0],[1]
13231,AER5HVE2M22YEY633EZGWD2HGWMA,[135],['Received on time'],['Received on time and as advertised'],[5],[0],[0]
13232,AER5ICCPANRK6HQHGLCBNEF24L7Q,[541],['I’ll do it again soon'],['Easy to do'],[5],[0],[1]
13233,AER5K3WZECHTRR7CTNWJDDEBAX4Q,[227],['Free Gift Card'],"[""Got this when purchasing a Wii as part of a promotion. The Wii itself was cheaper than anywhere else I'd seen it. With the gift card it was even better. Free money is always nice! Especially when it's Free!""]",[5],[0],[1]
